referenceCardId,year,name,team,variant,snapshot,sourceUrl,hasCostConflict,yearSplit,playerType,reference,before,after
PM_786e85f3f53a4bc77c57,2007,진갑용,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Train,Hitter,4,7,7
PM_fe610b749f0da7854485,2007,차우찬,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Train,Pitcher,4,3,3
PM_d62af266dc16826a5689,2007,채태인,삼성,Rare,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Train,Hitter,4,3,3
PM_ad5610eca292368511fe,2007,고동진,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,5,7,7
PM_86f69d2401c1b4d076b7,2007,구대성,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,6,5,5
PM_4ee981f1c908cb26de0c,2007,권준헌,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,5,4,4
PM_b320f6a1bf3e644f1791,2007,김민재,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,6,7,7
PM_35355cfc2cdcfc2c7670,2007,김태균,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,8,8,8
PM_51dd31bf72b9122575f0,2007,김태완,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,4,4,4
PM_079ef10bae2136542cd2,2007,류현진,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,10,9,9
PM_21018288dd129dd8ceb7,2007,문동환,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,6,6,6
PM_197da843846141dac5cc,2007,세드릭,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,7,7,7
PM_c00afc639834eaa60645,2007,송진우,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,5,4,4
PM_5349db76fd9a3ec3d3a8,2007,신경현,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,5,5,5
PM_021224a6c9a652400a79,2007,안영명,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,5,7,7
PM_3a860cec3efdda56d285,2007,양훈,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,4,5,5
PM_d83ea5492df91e3dfff4,2007,이범호,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,8,8,8
PM_65ec2b32e1f690fc389d,2007,정민철,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,9,9,9
PM_6eed14bbb744602d3a21,2007,정민혁,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,4,3,3
PM_46d6704177ebd25d747b,2007,조성민,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,4,4,4
PM_1f32893ae1361e13691a,2007,조원우,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,5,6,6
PM_8a81597219dbe3fd797c,2007,크루즈,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,8,10,10
PM_b5100756232ee88dc87d,2007,한상훈,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,5,6,6
PM_87a71943fd1457a47dd3,2008,가르시아,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,9,9,9
PM_154adb7d70fdaf5670cc,2008,강민호,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,8,8,8
PM_1f60c8586cb69c4dfc8c,2008,강영식,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,7,6,6
PM_24ffa92142c266e69da8,2008,김주찬,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,7,8,8
PM_c439dceaecd70d40ff4b,2008,나승현,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,5,4,4
PM_47078112947ae1b82445,2008,매클레리,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,5,6,6
PM_eb00848116c47f50e94e,2008,박기혁,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,7,7,7
PM_3dd2415616494c0426a3,2008,박현승,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,5,4,4
PM_a64eaec828d41deca082,2008,배장호,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,5,4,4
PM_7b06ab9530c0e8356258,2008,손민한,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,10,9,9
PM_3d678dbdf356c49d79bf,2008,송승준,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,8,8,8
PM_066b0a4f3b4bb609017a,2008,이대호,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,6,8,8
PM_94b401905fd6451dd9f4,2008,이용훈,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,5,6,6
PM_b183fa582798d92f64da,2008,이인구,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,5,5,5
PM_1c74c3f3d9930f001add,2008,임경완,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,6,4,4
PM_c46bc31b73bf4021d8c0,2008,장원준,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,8,8,8
PM_6562066b5a32259834ad,2008,정수근,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,6,6,6
PM_da6c9c6cf20f4aa51fa0,2008,조성환,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,10,9,9
PM_06bf322feee3944b0181,2008,조정훈,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,7,7,7
PM_00b7f5cec8cbfe98ea71,2008,최향남,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,6,5,5
PM_d0347e988a872519eeac,2008,강봉규,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Train,Hitter,5,5,5
PM_0663eed4db70d3c74bba,2008,권오원,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Train,Pitcher,5,5,5
PM_ba46a8c861fca7b19764,2008,권혁,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Train,Pitcher,8,6,6
PM_dee9f5d68e904f697c45,2008,박석민,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Train,Hitter,7,8,8
PM_3e6f03bee0fcbc2a3152,2008,박진만,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Train,Hitter,6,7,7
PM_d0025651b3faf97ca8ba,2008,박한이,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Train,Hitter,6,8,8
PM_192da6442d9b85943cae,2008,배영수,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Train,Pitcher,5,7,7
PM_7ba492cdd3a3c5d5d988,2008,신명철,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Train,Hitter,5,4,4
PM_b97819d369cf418f5958,2008,안지만,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Train,Pitcher,5,6,6
PM_54a99a6ad3f01db18345,2008,양준혁,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Train,Hitter,5,8,8
PM_9981f9ae21c8158fa462,2008,오버뮬러,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Train,Pitcher,4,5,5
PM_4846ac1f1feec3f0936f,2008,오승환,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Train,Pitcher,8,7,7
PM_0a4a6bc00ee3d020200e,2008,윤성환,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Train,Pitcher,7,8,8
PM_87ddb3d31b32b1e4f884,2008,이상목,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Train,Pitcher,5,7,7
PM_44b33222e69734f7c461,2008,이영욱,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Train,Hitter,2,1,1
PM_2a0e1f3da6f2e6e7dc59,2008,전병호,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Train,Pitcher,5,5,5
PM_3ff38840a5feb70b4014,2008,정현욱,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Train,Pitcher,8,8,8
PM_3b8efd21a0372afcfea9,2008,조현근,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Train,Pitcher,5,4,4
PM_ed9a6b140991b67fce90,2008,진갑용,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Train,Hitter,8,7,7
PM_ad4c64e9cacd0dfe2bd5,2008,채태인,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Train,Hitter,6,6,6
PM_1e5bbffde52e71283a33,2008,최형우,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Train,Hitter,8,8,8
PM_6960de5fc2a2c0732051,2008,구대성,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,6,5,5
PM_f05c7ffa6df90725eb58,2008,김민재,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,7,6,6
PM_0ee82e50f13deb2a1fba,2008,김태균,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,10,10,10
PM_769c61580a84003a4aa4,2008,김태완,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,6,8,8
PM_275615c650d29d06d2af,2008,김혁민,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,6,5,5
PM_cc3aa3ff413405f735c3,2008,류현진,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,9,8,8
PM_577e8757742815f95320,2008,마정길,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,5,7,7
PM_b6505ab9b79f06877bd0,2008,송진우,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,5,7,7
PM_8e71a0968b3840aac198,2008,신경현,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,6,6,6
PM_ee4567967eb791323590,2008,양훈,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,4,3,3
PM_3ca1209fa2c10e5c3e25,2008,유원상,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,5,6,6
PM_022858dddba91ffd2323,2008,윤규진,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,5,5,5
PM_827f3a6c61e57a8cb4ab,2008,이범호,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,8,8,8
PM_34dbf8697ea259445ee8,2008,이여상,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,5,4,4
PM_4613df001594d379bbe3,2008,이영우,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,5,6,6
PM_e479bf0adeb57d089b86,2008,정민철,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,5,7,7
PM_e37770386c27ba76ec34,2008,최영필,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,5,6,6
PM_dd0cc5cd98cdaf3491fb,2008,추승우,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,5,6,6
PM_3ac1aa8b37689ed64b5b,2008,클락,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Hitter,9,8,8
PM_74c02f0de54357934723,2008,토마스,한화,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Train,Pitcher,7,6,6
PM_15f02847eb6953ca2101,2009,곽정철,KIA,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Validation,Pitcher,6,7,7
PM_a379c41d7366f38126be,2009,구톰슨,KIA,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Validation,Pitcher,9,9,9
PM_e4c6efb0d9031c5ffe70,2009,김상현,KIA,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Validation,Hitter,8,8,8
PM_61164654e24ed5c8441f,2009,김상훈,KIA,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Validation,Hitter,6,6,6
PM_821238baa9dd09ae72c3,2009,김원섭,KIA,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Validation,Hitter,9,8,8
PM_85b815f9345296be726c,2009,나지완,KIA,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Validation,Hitter,6,8,8
PM_60c687b8549a40ae8bc2,2009,로페즈,KIA,EX,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Validation,Pitcher,10,10,10
PM_8a69eb2b60bb29aaa22d,2009,박경태,KIA,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Validation,Pitcher,5,3,3
PM_8cf9f9009b3839070290,2009,서재응,KIA,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Validation,Pitcher,5,5,5
PM_d4e99cba319737fce603,2009,손영민,KIA,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Validation,Pitcher,7,8,8
PM_24b57473d8ae6d91f826,2009,안치홍,KIA,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Validation,Hitter,5,6,6
PM_1c727c21724be9f52daa,2009,양현종,KIA,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Validation,Pitcher,8,8,8
PM_4486501c2065e95166ba,2009,오준형,KIA,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Validation,Pitcher,5,3,3
PM_d373eb8215dd0da1dda2,2009,유동훈,KIA,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Validation,Pitcher,8,8,8
PM_3f963a7e9f046b10fcdd,2009,윤석민,KIA,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Validation,Pitcher,8,8,8
PM_9e7c8ed7f68a4385b2e3,2009,이종범,KIA,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Validation,Hitter,7,7,7
PM_322cb10c3d071e6e74ad,2009,이현곤,KIA,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Validation,Hitter,6,6,6
PM_a02b411f4e63c6dd09b5,2009,장성호,KIA,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Validation,Hitter,6,6,6
PM_fa56d0c8a3f2f1b57ac3,2009,최희섭,KIA,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Validation,Hitter,7,10,10
PM_222d8217e16a6c412226,2009,한기주,KIA,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Validation,Pitcher,6,4,4
PM_527e1f1d57b9a3d172ef,2009,강봉규,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Validation,Hitter,9,8,8
PM_847750d02321581c18dd,2009,권혁,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Validation,Pitcher,7,7,7
PM_0cd565910d81b72bcf1b,2009,나이트,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Validation,Pitcher,6,6,6
PM_9859273c6eb99dac7cbf,2009,박민규,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Validation,Pitcher,5,2,2
PM_70c8eb9b59ed9fecaf92,2009,박석민,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Validation,Hitter,5,8,8
PM_5255818bed29c5dea26d,2009,박진만,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Validation,Hitter,5,5,5
PM_50f97138619a7971c4f7,2009,박한이,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Validation,Hitter,7,7,7
PM_5ef7c7cdbb68ffdd0e22,2009,배영수,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Validation,Pitcher,5,4,4
PM_2779880ea0ba941d171d,2009,신명철,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Validation,Hitter,8,8,8
PM_e0bf76c83bc2c2313f90,2009,안지만,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Validation,Pitcher,4,4,4
PM_77b48387881146bae704,2009,양준혁,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Validation,Hitter,6,7,7
PM_fd862c74cae7d445ddd1,2009,오승환,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Validation,Pitcher,7,3,3
PM_c448d53ab32817314195,2009,윤성환,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Validation,Pitcher,8,8,8
PM_3f0a5ebcf11a8de02472,2009,정현욱,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Validation,Pitcher,6,7,7
PM_d5ed5306009cd74fbd08,2009,차우찬,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Validation,Pitcher,5,5,5
PM_fec42713cbb36ccf783a,2009,채태인,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Validation,Hitter,6,8,8
PM_6431cb9eba5bfe1fba42,2009,최형우,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Validation,Hitter,7,8,8
PM_153f104ac405c2056032,2009,크루세타,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Validation,Pitcher,6,8,8
PM_22b1f01d385462360e59,2009,현재윤,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Validation,Hitter,5,5,5
PM_2084c0dd44a0a975f28b,2010,가르시아,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Holdout,Hitter,6,8,8
PM_2a3e3c1feda5fe510d64,2010,강민호,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Holdout,Hitter,7,8,8
PM_4801436f4f46c46ba85f,2010,강영식,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Holdout,Pitcher,6,5,5
PM_2df750d2ff3996dbe9bc,2010,김사율,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Holdout,Pitcher,5,5,5
PM_4add38df3e3cca9230f6,2010,김수완,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Holdout,Pitcher,5,6,6
PM_97e8ade959046ab6a0b7,2010,김일엽,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Holdout,Pitcher,5,4,4
PM_6cf3915056fd32cbacef,2010,김주찬,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Holdout,Hitter,8,8,8
PM_bb680b8d76b261773a32,2010,배장호,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Holdout,Pitcher,5,5,5
PM_895ce0c5e1bed5529fd6,2010,사도스키,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Holdout,Pitcher,8,8,8
PM_db051b23dee714617f6c,2010,손아섭,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Holdout,Hitter,7,8,8
PM_2c2381ece68b6051ea12,2010,송승준,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Holdout,Pitcher,7,8,8
PM_a6e914d533565fd53f6b,2010,이대호,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Holdout,Hitter,10,10,10
PM_06603b958bd9b4655b40,2010,이재곤,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Holdout,Pitcher,7,8,8
PM_ab88c9cdc99f38dda410,2010,이정훈,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Holdout,Pitcher,5,3,3
PM_f16d580c5017f57e20ac,2010,임경완,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Holdout,Pitcher,6,5,5
PM_5823ed477609900ba1cd,2010,장원준,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Holdout,Pitcher,7,8,8
PM_824ffadb08b165b54e48,2010,전준우,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Holdout,Hitter,7,8,8
PM_8059de1a7fc4df26f86d,2010,조성환,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Holdout,Hitter,9,8,8
PM_6a80ddba271e91fa49b0,2010,홍성흔,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Holdout,Hitter,8,10,10
PM_0b1877628fc10a5e6a3f,2010,황재균,롯데,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86963,False,Holdout,Hitter,5,5,5
PM_eb5f5657af6f0a5f56e4,2010,권오준,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Holdout,Pitcher,6,4,4
PM_6dca8d75a26da1d1e29c,2010,권혁,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Holdout,Pitcher,8,7,7
PM_d9daf6bcc7aff42ac8a8,2010,김상수,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Holdout,Hitter,6,5,5
PM_741edfa814a34bb293b5,2010,레딩,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Holdout,Pitcher,5,4,4
PM_68862b7e5223408e0a52,2010,박석민,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Holdout,Hitter,7,8,8
PM_0bc2d80624f4c24ddce5,2010,박한이,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Holdout,Hitter,9,8,8
PM_84aa057acfee3c13b776,2010,배영수,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Holdout,Pitcher,6,7,7
PM_16a9260f5cac18bff55b,2010,신명철,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Holdout,Hitter,7,7,7
PM_d5fe2e8427a9e8357214,2010,안지만,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Holdout,Pitcher,8,8,8
PM_e31a9bed2403ae507b2d,2010,이영욱,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Holdout,Hitter,8,7,7
PM_6fd2b25f8dd35a5e4c99,2010,이우선,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Holdout,Pitcher,5,6,6
PM_ee171682319c17786a02,2010,장원삼,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Holdout,Pitcher,9,8,8
PM_ef56059529c8963a3a06,2010,정현욱,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Holdout,Pitcher,7,6,6
PM_815f3b368e99dfe19367,2010,조동찬,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Holdout,Hitter,6,7,7
PM_d3eed208ba316c01a405,2010,진갑용,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Holdout,Hitter,5,6,6
PM_b7f9bece1dabb1bdd0fb,2010,차우찬,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Holdout,Pitcher,8,8,8
PM_d8561196d4f03187dc9d,2010,채태인,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Holdout,Hitter,6,7,7
PM_a5f008fb5ce907b7ebf4,2010,최형우,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Holdout,Hitter,8,8,8
PM_67df513448ef4cbf3c9a,2010,크루세타,삼성,Unknown,OriginalObserved2011,https://www.inven.co.kr/webzine/news/?news=86951,False,Holdout,Pitcher,6,6,6
