cardId,year,name,playerType,split,field,sourceUrl,sourceIdentity,reference,before,after
3505,2009,송광민,Hitter,Validation,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3505f.jpg,SEASON_9d600a6b90df0148f0c4,71,50,64
3505,2009,송광민,Hitter,Validation,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3505f.jpg,SEASON_9d600a6b90df0148f0c4,58,54,61
3505,2009,송광민,Hitter,Validation,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3505f.jpg,SEASON_9d600a6b90df0148f0c4,73,55,73
3505,2009,송광민,Hitter,Validation,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3505f.jpg,SEASON_9d600a6b90df0148f0c4,54,43,57
3661,2009,이현곤,Hitter,Validation,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3661f.jpg,SEASON_d6d1ab822808bdc491e4,6,6,6
3661,2009,이현곤,Hitter,Validation,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3661f.jpg,SEASON_d6d1ab822808bdc491e4,63,40,57
3661,2009,이현곤,Hitter,Validation,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3661f.jpg,SEASON_d6d1ab822808bdc491e4,49,31,51
3661,2009,이현곤,Hitter,Validation,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3661f.jpg,SEASON_d6d1ab822808bdc491e4,69,60,65
3661,2009,이현곤,Hitter,Validation,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3661f.jpg,SEASON_d6d1ab822808bdc491e4,76,58,75
3661,2009,이현곤,Hitter,Validation,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3661f.jpg,SEASON_d6d1ab822808bdc491e4,54,50,60
3137,2001,홍세완,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3137f.jpg,SEASON_b1450721043e9c4c1c48,6,8,8
3137,2001,홍세완,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3137f.jpg,SEASON_b1450721043e9c4c1c48,69,58,69
3137,2001,홍세완,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3137f.jpg,SEASON_b1450721043e9c4c1c48,71,56,68
3137,2001,홍세완,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3137f.jpg,SEASON_b1450721043e9c4c1c48,66,57,63
3137,2001,홍세완,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3137f.jpg,SEASON_b1450721043e9c4c1c48,71,61,76
3137,2001,홍세완,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3137f.jpg,SEASON_b1450721043e9c4c1c48,69,60,64
3138,2002,홍세완,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3138f.jpg,SEASON_b3f227fc1b1c42c3662f,6,7,7
3138,2002,홍세완,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3138f.jpg,SEASON_b3f227fc1b1c42c3662f,61,47,62
3138,2002,홍세완,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3138f.jpg,SEASON_b3f227fc1b1c42c3662f,69,51,64
3138,2002,홍세완,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3138f.jpg,SEASON_b3f227fc1b1c42c3662f,63,58,64
3138,2002,홍세완,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3138f.jpg,SEASON_b3f227fc1b1c42c3662f,71,55,73
3138,2002,홍세완,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3138f.jpg,SEASON_b3f227fc1b1c42c3662f,78,54,61
373,2008,김민재,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/373f.jpg,SEASON_85e303c130b3ddab19c8,7,6,6
373,2008,김민재,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/373f.jpg,SEASON_85e303c130b3ddab19c8,61,39,56
373,2008,김민재,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/373f.jpg,SEASON_85e303c130b3ddab19c8,60,42,58
373,2008,김민재,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/373f.jpg,SEASON_85e303c130b3ddab19c8,75,63,67
373,2008,김민재,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/373f.jpg,SEASON_85e303c130b3ddab19c8,79,61,76
373,2008,김민재,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/373f.jpg,SEASON_85e303c130b3ddab19c8,61,48,59
803,2008,나주환,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/803f.jpg,SEASON_1fd8abc337305f3d4d52,7,6,6
803,2008,나주환,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/803f.jpg,SEASON_1fd8abc337305f3d4d52,62,41,58
803,2008,나주환,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/803f.jpg,SEASON_1fd8abc337305f3d4d52,51,41,57
803,2008,나주환,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/803f.jpg,SEASON_1fd8abc337305f3d4d52,72,64,67
803,2008,나주환,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/803f.jpg,SEASON_1fd8abc337305f3d4d52,80,53,72
803,2008,나주환,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/803f.jpg,SEASON_1fd8abc337305f3d4d52,69,49,59
1011,2008,박기혁,Hitter,Validation,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1011f.jpg,SEASON_9287525ccccff1d69fb5,7,7,7
1011,2008,박기혁,Hitter,Validation,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1011f.jpg,SEASON_9287525ccccff1d69fb5,72,59,69
1011,2008,박기혁,Hitter,Validation,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1011f.jpg,SEASON_9287525ccccff1d69fb5,50,39,56
1011,2008,박기혁,Hitter,Validation,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1011f.jpg,SEASON_9287525ccccff1d69fb5,73,67,69
1011,2008,박기혁,Hitter,Validation,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1011f.jpg,SEASON_9287525ccccff1d69fb5,83,52,71
1011,2008,박기혁,Hitter,Validation,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1011f.jpg,SEASON_9287525ccccff1d69fb5,63,65,66
1176,2001,박진만,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1176f.jpg,SEASON_1016eb9df9d922e350f5,7,8,8
1176,2001,박진만,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1176f.jpg,SEASON_1016eb9df9d922e350f5,70,60,70
1176,2001,박진만,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1176f.jpg,SEASON_1016eb9df9d922e350f5,78,68,76
1176,2001,박진만,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1176f.jpg,SEASON_1016eb9df9d922e350f5,64,60,65
1176,2001,박진만,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1176f.jpg,SEASON_1016eb9df9d922e350f5,74,48,69
1176,2001,박진만,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1176f.jpg,SEASON_1016eb9df9d922e350f5,70,66,66
1178,2003,박진만,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1178f.jpg,SEASON_a21ccec0169b0eb8b163,7,8,8
1178,2003,박진만,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1178f.jpg,SEASON_a21ccec0169b0eb8b163,67,57,68
1178,2003,박진만,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1178f.jpg,SEASON_a21ccec0169b0eb8b163,73,61,71
1178,2003,박진만,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1178f.jpg,SEASON_a21ccec0169b0eb8b163,62,56,63
1178,2003,박진만,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1178f.jpg,SEASON_a21ccec0169b0eb8b163,82,56,73
1178,2003,박진만,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1178f.jpg,SEASON_a21ccec0169b0eb8b163,64,68,67
1274,2002,브리또,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1274f.jpg,SEASON_d485de9c2d56f5707d1c,7,8,8
1274,2002,브리또,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1274f.jpg,SEASON_d485de9c2d56f5707d1c,68,59,70
1274,2002,브리또,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1274f.jpg,SEASON_d485de9c2d56f5707d1c,79,76,81
1274,2002,브리또,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1274f.jpg,SEASON_d485de9c2d56f5707d1c,55,47,57
1274,2002,브리또,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1274f.jpg,SEASON_d485de9c2d56f5707d1c,80,45,68
1274,2002,브리또,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1274f.jpg,SEASON_d485de9c2d56f5707d1c,80,66,66
3273,2009,강정호,Hitter,Validation,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3273f.jpg,SEASON_1a0c08176a6647434f4f,8,8,8
3273,2009,강정호,Hitter,Validation,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3273f.jpg,SEASON_1a0c08176a6647434f4f,77,55,67
3273,2009,강정호,Hitter,Validation,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3273f.jpg,SEASON_1a0c08176a6647434f4f,77,70,77
3273,2009,강정호,Hitter,Validation,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3273f.jpg,SEASON_1a0c08176a6647434f4f,57,50,59
3273,2009,강정호,Hitter,Validation,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3273f.jpg,SEASON_1a0c08176a6647434f4f,79,58,75
3273,2009,강정호,Hitter,Validation,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3273f.jpg,SEASON_1a0c08176a6647434f4f,66,58,63
3398,2009,나주환,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3398f.jpg,SEASON_60bc34a4b12e986e9c93,8,8,8
3398,2009,나주환,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3398f.jpg,SEASON_60bc34a4b12e986e9c93,76,55,67
3398,2009,나주환,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3398f.jpg,SEASON_60bc34a4b12e986e9c93,71,55,67
3398,2009,나주환,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3398f.jpg,SEASON_60bc34a4b12e986e9c93,70,69,70
3398,2009,나주환,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3398f.jpg,SEASON_60bc34a4b12e986e9c93,70,53,72
3398,2009,나주환,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3398f.jpg,SEASON_60bc34a4b12e986e9c93,69,61,64
1179,2004,박진만,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1179f.jpg,SEASON_33dcbe4f780004b5fcca,8,8,8
1179,2004,박진만,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1179f.jpg,SEASON_33dcbe4f780004b5fcca,69,59,69
1179,2004,박진만,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1179f.jpg,SEASON_33dcbe4f780004b5fcca,74,63,73
1179,2004,박진만,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1179f.jpg,SEASON_33dcbe4f780004b5fcca,63,57,63
1179,2004,박진만,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1179f.jpg,SEASON_33dcbe4f780004b5fcca,81,61,76
1179,2004,박진만,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1179f.jpg,SEASON_33dcbe4f780004b5fcca,76,65,66
1181,2006,박진만,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1181f.jpg,SEASON_f09d587bc351f9202416,8,8,8
1181,2006,박진만,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1181f.jpg,SEASON_f09d587bc351f9202416,70,63,72
1181,2006,박진만,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1181f.jpg,SEASON_f09d587bc351f9202416,69,65,74
1181,2006,박진만,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1181f.jpg,SEASON_f09d587bc351f9202416,70,62,66
1181,2006,박진만,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1181f.jpg,SEASON_f09d587bc351f9202416,74,61,77
1181,2006,박진만,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1181f.jpg,SEASON_f09d587bc351f9202416,80,72,69
1182,2007,박진만,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1182f.jpg,SEASON_3386694b0b25798c39d6,8,8,8
1182,2007,박진만,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1182f.jpg,SEASON_3386694b0b25798c39d6,78,67,75
1182,2007,박진만,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1182f.jpg,SEASON_3386694b0b25798c39d6,65,56,68
1182,2007,박진만,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1182f.jpg,SEASON_3386694b0b25798c39d6,62,56,62
1182,2007,박진만,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1182f.jpg,SEASON_3386694b0b25798c39d6,79,59,75
1182,2007,박진만,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1182f.jpg,SEASON_3386694b0b25798c39d6,78,75,70
1272,2000,브리또,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1272f.jpg,SEASON_da802f1b0643498d96e3,8,8,8
1272,2000,브리또,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1272f.jpg,SEASON_da802f1b0643498d96e3,82,77,81
1272,2000,브리또,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1272f.jpg,SEASON_da802f1b0643498d96e3,73,62,72
1272,2000,브리또,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1272f.jpg,SEASON_da802f1b0643498d96e3,61,55,55
1272,2000,브리또,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1272f.jpg,SEASON_da802f1b0643498d96e3,70,55,55
1272,2000,브리또,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1272f.jpg,SEASON_da802f1b0643498d96e3,75,76,70
1273,2001,브리또,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1273f.jpg,SEASON_689569504fc4f1a3a24a,8,8,8
1273,2001,브리또,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1273f.jpg,SEASON_689569504fc4f1a3a24a,77,69,77
1273,2001,브리또,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1273f.jpg,SEASON_689569504fc4f1a3a24a,78,73,79
1273,2001,브리또,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1273f.jpg,SEASON_689569504fc4f1a3a24a,64,56,62
1273,2001,브리또,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1273f.jpg,SEASON_689569504fc4f1a3a24a,72,49,70
1273,2001,브리또,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1273f.jpg,SEASON_689569504fc4f1a3a24a,77,78,71
3498,2009,손시헌,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3498f.jpg,SEASON_5ce9dcdb94fcfdd7f83b,8,8,8
3498,2009,손시헌,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3498f.jpg,SEASON_5ce9dcdb94fcfdd7f83b,77,55,67
3498,2009,손시헌,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3498f.jpg,SEASON_5ce9dcdb94fcfdd7f83b,70,51,64
3498,2009,손시헌,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3498f.jpg,SEASON_5ce9dcdb94fcfdd7f83b,62,54,61
3498,2009,손시헌,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3498f.jpg,SEASON_5ce9dcdb94fcfdd7f83b,78,62,77
3498,2009,손시헌,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3498f.jpg,SEASON_5ce9dcdb94fcfdd7f83b,71,62,65
3139,2003,홍세완,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3139f.jpg,SEASON_9ec3060d308d8283a6cc,8,8,8
3139,2003,홍세완,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3139f.jpg,SEASON_9ec3060d308d8283a6cc,68,60,70
3139,2003,홍세완,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3139f.jpg,SEASON_9ec3060d308d8283a6cc,78,69,77
3139,2003,홍세완,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3139f.jpg,SEASON_9ec3060d308d8283a6cc,63,58,64
3139,2003,홍세완,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3139f.jpg,SEASON_9ec3060d308d8283a6cc,81,61,76
3139,2003,홍세완,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3139f.jpg,SEASON_9ec3060d308d8283a6cc,83,63,65
1359,2005,손인호,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1359f.jpg,SEASON_1da708c93e2084d24b53,4,6,6
1359,2005,손인호,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1359f.jpg,SEASON_1da708c93e2084d24b53,59,39,57
1359,2005,손인호,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1359f.jpg,SEASON_1da708c93e2084d24b53,51,35,54
1359,2005,손인호,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1359f.jpg,SEASON_1da708c93e2084d24b53,61,52,60
1359,2005,손인호,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1359f.jpg,SEASON_1da708c93e2084d24b53,74,57,74
1359,2005,손인호,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1359f.jpg,SEASON_1da708c93e2084d24b53,57,49,59
1814,2000,윤재국,Hitter,Holdout,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1814f.jpg,SEASON_e07b6e406991320bd91f,4,6,6
1814,2000,윤재국,Hitter,Holdout,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1814f.jpg,SEASON_e07b6e406991320bd91f,66,51,64
1814,2000,윤재국,Hitter,Holdout,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1814f.jpg,SEASON_e07b6e406991320bd91f,51,36,54
1814,2000,윤재국,Hitter,Holdout,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1814f.jpg,SEASON_e07b6e406991320bd91f,66,55,55
1814,2000,윤재국,Hitter,Holdout,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1814f.jpg,SEASON_e07b6e406991320bd91f,69,55,55
1814,2000,윤재국,Hitter,Holdout,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1814f.jpg,SEASON_e07b6e406991320bd91f,54,51,60
2422,2003,전상렬,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2422f.jpg,SEASON_75108e2a0cd093291015,4,6,6
2422,2003,전상렬,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2422f.jpg,SEASON_75108e2a0cd093291015,63,47,62
2422,2003,전상렬,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2422f.jpg,SEASON_75108e2a0cd093291015,50,35,53
2422,2003,전상렬,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2422f.jpg,SEASON_75108e2a0cd093291015,63,60,65
2422,2003,전상렬,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2422f.jpg,SEASON_75108e2a0cd093291015,72,58,75
2422,2003,전상렬,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2422f.jpg,SEASON_75108e2a0cd093291015,56,57,62
2689,2004,조원우,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2689f.jpg,SEASON_430c7b60b34528c227a0,4,7,7
2689,2004,조원우,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2689f.jpg,SEASON_430c7b60b34528c227a0,67,54,67
2689,2004,조원우,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2689f.jpg,SEASON_430c7b60b34528c227a0,51,39,56
2689,2004,조원우,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2689f.jpg,SEASON_430c7b60b34528c227a0,61,57,63
2689,2004,조원우,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2689f.jpg,SEASON_430c7b60b34528c227a0,72,60,76
2689,2004,조원우,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2689f.jpg,SEASON_430c7b60b34528c227a0,56,63,65
26,2001,강동우,Hitter,Holdout,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/26f.jpg,SEASON_1cfcd54b56e453fbf04b,5,6,6
26,2001,강동우,Hitter,Holdout,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/26f.jpg,SEASON_1cfcd54b56e453fbf04b,59,40,57
26,2001,강동우,Hitter,Holdout,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/26f.jpg,SEASON_1cfcd54b56e453fbf04b,63,40,57
26,2001,강동우,Hitter,Holdout,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/26f.jpg,SEASON_1cfcd54b56e453fbf04b,66,55,62
26,2001,강동우,Hitter,Holdout,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/26f.jpg,SEASON_1cfcd54b56e453fbf04b,69,57,74
26,2001,강동우,Hitter,Holdout,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/26f.jpg,SEASON_1cfcd54b56e453fbf04b,61,54,61
29,2004,강동우,Hitter,Holdout,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/29f.jpg,SEASON_58160d0ffadd7890a7d1,5,8,8
29,2004,강동우,Hitter,Holdout,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/29f.jpg,SEASON_58160d0ffadd7890a7d1,74,62,72
29,2004,강동우,Hitter,Holdout,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/29f.jpg,SEASON_58160d0ffadd7890a7d1,51,41,57
29,2004,강동우,Hitter,Holdout,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/29f.jpg,SEASON_58160d0ffadd7890a7d1,64,62,66
29,2004,강동우,Hitter,Holdout,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/29f.jpg,SEASON_58160d0ffadd7890a7d1,80,60,76
29,2004,강동우,Hitter,Holdout,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/29f.jpg,SEASON_58160d0ffadd7890a7d1,61,66,66
30,2005,강동우,Hitter,Holdout,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/30f.jpg,SEASON_d721aed1125d8ba615b1,5,6,6
30,2005,강동우,Hitter,Holdout,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/30f.jpg,SEASON_d721aed1125d8ba615b1,59,39,57
30,2005,강동우,Hitter,Holdout,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/30f.jpg,SEASON_d721aed1125d8ba615b1,63,42,58
30,2005,강동우,Hitter,Holdout,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/30f.jpg,SEASON_d721aed1125d8ba615b1,68,60,65
30,2005,강동우,Hitter,Holdout,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/30f.jpg,SEASON_d721aed1125d8ba615b1,75,60,76
30,2005,강동우,Hitter,Holdout,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/30f.jpg,SEASON_d721aed1125d8ba615b1,62,52,60
31,2006,강동우,Hitter,Holdout,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/31f.jpg,SEASON_0b359e583f3e3944089e,5,7,7
31,2006,강동우,Hitter,Holdout,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/31f.jpg,SEASON_0b359e583f3e3944089e,63,47,62
31,2006,강동우,Hitter,Holdout,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/31f.jpg,SEASON_0b359e583f3e3944089e,51,37,55
31,2006,강동우,Hitter,Holdout,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/31f.jpg,SEASON_0b359e583f3e3944089e,63,60,65
31,2006,강동우,Hitter,Holdout,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/31f.jpg,SEASON_0b359e583f3e3944089e,71,64,78
31,2006,강동우,Hitter,Holdout,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/31f.jpg,SEASON_0b359e583f3e3944089e,62,58,63
