"ReferenceCardId","Year","PlayerName","CardType","DataVersion","PlayerSeasonId","ReferenceCost","PreviousReportCost","CurrentCost","Delta","YearSplit","TeamSplit","SourceUrl"
"PM_706488de47d2430489a8","2005","바르가스","Unknown","OriginalObserved2011","SEASON_ff9d9e4f4150dd82cbac","4","8","8","4","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_8834752a3372393b8476","2005","박석진","Unknown","OriginalObserved2011","SEASON_171b2dd63ec6b2405198","4","7","8","4","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_403cc033537017f9e194","2005","박종호","Unknown","OriginalObserved2011","SEASON_f2ce80c8e133b28a3f1a","5","8","7","2","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_ab63a06102533a77dad3","2005","박진만","Unknown","OriginalObserved2011","SEASON_b0323df47a846fefa8d5","6","6","6","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_92c3a7bd42500e90f13a","2005","박한이","Unknown","OriginalObserved2011","SEASON_2fe5228e5f69253491dd","8","8","8","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_5ac4f1870782cae92656","2005","배영수","Unknown","OriginalObserved2011","SEASON_d62dbfa2215126f71895","9","9","9","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_d2d0ee48423f503647c9","2005","심정수","Unknown","OriginalObserved2011","SEASON_ab61cb8ced6061ddf9d3","8","8","8","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_a56fdfc1e1bb15a216ba","2005","안지만","Unknown","OriginalObserved2011","SEASON_31883197fcf2e8aaba99","4","8","8","4","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_0d66d9e94f1d69c47641","2005","양준혁","Unknown","OriginalObserved2011","SEASON_3d1a9b81abc953c33e30","5","8","8","3","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_00967f427f85a315c66a","2005","오승환","Unknown","OriginalObserved2011","SEASON_f9580257315085a3b906","8","10","10","2","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_01f879934845ab73bef1","2005","임동규","Unknown","OriginalObserved2011","SEASON_8e916995a113f01238ec","5","7","7","2","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_a464aaf8de7f94d0428b","2005","전병호","Unknown","OriginalObserved2011","SEASON_54b146ecacc49631562b","4","8","8","4","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_8855588ee174e28fe466","2005","조동찬","Unknown","OriginalObserved2011","SEASON_e1361d8599c45a32d50e","7","8","8","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_78b8d25d46eb0d2b1e92","2005","진갑용","Unknown","OriginalObserved2011","SEASON_c5b5af224b3193569db1","6","8","7","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_0d397a2dcbbd4ea43326","2005","하리칼라","Unknown","OriginalObserved2011","SEASON_472d2cda68493925fe70","5","6","7","2","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_9face908beb294b4686c","2006","강봉규","Unknown","OriginalObserved2011","SEASON_678617e97a6427c98172","5","4","4","-1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_fc8b325fd99f34eda619","2006","강영식","Unknown","OriginalObserved2011","SEASON_cbfd5f7b6f59afa4419d","4","5","4","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_82f8c338e1e77456aa81","2006","권오준","Unknown","OriginalObserved2011","SEASON_419c9403d9e5d9ca2f57","6","8","8","2","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_bca51906685dcd495b7c","2006","권혁","Unknown","OriginalObserved2011","SEASON_abdf7bee892bc9a6cfe9","4","2","2","-2","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_79a5512be0bfdd5917ae","2006","김창희","Unknown","OriginalObserved2011","SEASON_c220f547d91e3b85e89d","6","6","6","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_403dcc340c92bd8005ef","2006","김한수","Unknown","OriginalObserved2011","SEASON_1a5ba19b237637dc9577","6","7","7","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_eee5725c19311a3713e6","2006","박종호","Unknown","OriginalObserved2011","SEASON_18573002f7c4e9718402","5","6","5","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_ca590b2887203c13a7b0","2006","박진만","Unknown","OriginalObserved2011","SEASON_febe89e03104ad69824f","8","8","8","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_8441fbe1ece1dbc553a8","2006","박한이","Unknown","OriginalObserved2011","SEASON_299be85c7bc61ebc891f","7","8","8","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_8b0d9eb11b731d27c1c1","2006","배영수","Unknown","OriginalObserved2011","SEASON_e0c64dea796369fc0fd9","6","9","9","3","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_89e73ae37bf85123d2fa","2006","브라운","Unknown","OriginalObserved2011","SEASON_76f3fc80ce7b3047a6cf","8","9","9","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_ec1264d467caeb5b3951","2006","양준혁","Unknown","OriginalObserved2011","SEASON_46f6bb6ae5bb0497a249","8","10","10","2","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_119e7fdbecb8485013d9","2006","오상민","Unknown","OriginalObserved2011","SEASON_ee62d22cb48f243b89d2","4","5","5","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_2637ff29873d16c61efc","2006","오승환","Unknown","OriginalObserved2011","SEASON_6ebff894e4bd642b8878","9","10","8","-1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_93ed0b50f609d87da1fa","2006","임동규","Unknown","OriginalObserved2011","SEASON_3c45362218df036637b8","5","8","8","3","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_c0e5718e44d46b38f381","2006","전병호","Unknown","OriginalObserved2011","SEASON_1cef670306f72ac80aec","4","8","8","4","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_16347770835a5a19c30e","2006","조동찬","Unknown","OriginalObserved2011","SEASON_54179d2bc3dd5469b80b","8","8","8","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_693fc5ff0ca8abcfa42a","2006","진갑용","Unknown","OriginalObserved2011","SEASON_1e70e5f251b175eaf466","7","8","8","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_41fce5eb2dda1dc69ac9","2006","하리칼라","Unknown","OriginalObserved2011","SEASON_8b544019838d09404edd","7","8","9","2","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_8ec92e6c24f0a7f43b37","2007","강봉규","Unknown","OriginalObserved2011","SEASON_0f8153ad8b0fe026ffe0","5","5","5","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_081c99848913d4d8f946","2007","권오준","Unknown","OriginalObserved2011","SEASON_a4d9a90189f24618163e","6","6","6","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_b6f3de00924a50c63b3b","2007","권혁","Unknown","OriginalObserved2011","SEASON_0fb36edc50465e02e3da","7","8","8","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_002dcf1b4c975a575c90","2007","김재걸","Unknown","OriginalObserved2011","SEASON_a7c0fdf4c014f2257225","5","6","6","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_f52f8a429cdae63cc854","2007","김창희","Unknown","OriginalObserved2011","SEASON_a1ef00de112629c1a729","4","5","5","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_9b7b9c55ab54f4bc976e","2007","매존","Unknown","OriginalObserved2011","SEASON_c0dcd4f238ce3db34579","6","8","8","2","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_9e6f999e48a0d7d6e33b","2007","박진만","Unknown","OriginalObserved2011","SEASON_6b1d05ff9015dd38628d","8","8","8","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_a8c205b0a3a39a41c33e","2007","박한이","Unknown","OriginalObserved2011","SEASON_a15309ee08c02aba918f","6","8","7","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_4851e163e0abf96cc640","2007","브라운","Unknown","OriginalObserved2011","SEASON_6fd13779db07008dba52","6","9","9","3","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_5311db2b688fdb5ae77d","2007","신명철","Unknown","OriginalObserved2011","SEASON_bf79a1c64235869fc784","6","7","7","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_4b0babf022933132b9e6","2007","심정수","Unknown","OriginalObserved2011","SEASON_a2050fe34182caf3dd7d","10","8","8","-2","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_fd766a7bcfe7d48dd238","2007","안지만","Unknown","OriginalObserved2011","SEASON_5c27696dbc8a667cf442","5","8","8","3","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_414e1a834612745549e0","2007","양준혁","Unknown","OriginalObserved2011","SEASON_29539133e56e4d8bee4b","8","10","10","2","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_4bce736d0044a7e0d0b3","2007","오승환","Unknown","OriginalObserved2011","SEASON_9967868f2c9e3e512e3c","8","8","8","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_893169ed86b0d412110a","2007","윤성환","Unknown","OriginalObserved2011","SEASON_6654da9087f23551496b","4","7","7","3","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_d0b82ff999ee23d7dd40","2007","임창용","Unknown","OriginalObserved2011","SEASON_5d46e8d59cd440fdb711","5","8","8","3","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_0341a51987983d1ffc5e","2007","전병호","Unknown","OriginalObserved2011","SEASON_48f838bc0bfe075fc27f","5","8","8","3","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_6dbd9f9096e72946594f","2007","조현근","Unknown","OriginalObserved2011","SEASON_a68a9daeaf04cdf78fd2","4","7","7","3","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_786e85f3f53a4bc77c57","2007","진갑용","Unknown","OriginalObserved2011","SEASON_fe1fdc53e12d8dd734f0","4","7","7","3","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_fe610b749f0da7854485","2007","차우찬","Unknown","OriginalObserved2011","SEASON_5c1cb53b46cea9d37ff8","4","4","4","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_d62af266dc16826a5689","2007","채태인","Rare","OriginalObserved2011","SEASON_5d08e2f0971c9c13f0b0","4","3","3","-1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_ad5610eca292368511fe","2007","고동진","Unknown","OriginalObserved2011","SEASON_8bba9a2e09711ed3121a","5","7","7","2","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_86f69d2401c1b4d076b7","2007","구대성","Unknown","OriginalObserved2011","SEASON_b61e374603ffa6670879","6","6","6","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_4ee981f1c908cb26de0c","2007","권준헌","Unknown","OriginalObserved2011","SEASON_284324d250682f31fd68","5","5","6","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_b320f6a1bf3e644f1791","2007","김민재","Unknown","OriginalObserved2011","SEASON_3c31943d324d8999b474","6","7","7","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_35355cfc2cdcfc2c7670","2007","김태균","Unknown","OriginalObserved2011","SEASON_9a10b527cb5172f03444","8","8","8","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_51dd31bf72b9122575f0","2007","김태완","Unknown","OriginalObserved2011","SEASON_dde2dc521e77a85f6303","4","4","4","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_079ef10bae2136542cd2","2007","류현진","Unknown","OriginalObserved2011","SEASON_867525122896d731b248","10","9","9","-1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_21018288dd129dd8ceb7","2007","문동환","Unknown","OriginalObserved2011","SEASON_1a483e3f29edd6f4eaea","6","7","8","2","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_197da843846141dac5cc","2007","세드릭","Unknown","OriginalObserved2011","SEASON_d5f18fc18e005420a212","7","8","8","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_c00afc639834eaa60645","2007","송진우","Unknown","OriginalObserved2011","SEASON_063baef08221fa0de611","5","5","5","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_5349db76fd9a3ec3d3a8","2007","신경현","Unknown","OriginalObserved2011","SEASON_766ffda1c2f499edd31d","5","5","5","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_021224a6c9a652400a79","2007","안영명","Unknown","OriginalObserved2011","SEASON_0c90b8688629a9d299ff","5","8","8","3","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_3a860cec3efdda56d285","2007","양훈","Unknown","OriginalObserved2011","SEASON_5d5b443e1f81a97ff11e","4","6","7","3","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_d83ea5492df91e3dfff4","2007","이범호","Unknown","OriginalObserved2011","SEASON_33b82961423a117e34bd","8","8","8","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_65ec2b32e1f690fc389d","2007","정민철","Unknown","OriginalObserved2011","SEASON_aa1e75fd8f1e8ba92fc0","9","9","9","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_6eed14bbb744602d3a21","2007","정민혁","Unknown","OriginalObserved2011","SEASON_330ff1047130e2f3df9c","4","4","4","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_46d6704177ebd25d747b","2007","조성민","Unknown","OriginalObserved2011","SEASON_1cd190b0d0e7619a7eaf","4","5","5","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_1f32893ae1361e13691a","2007","조원우","Unknown","OriginalObserved2011","SEASON_61d2e2f0dbd2aa4925d9","5","6","6","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_8a81597219dbe3fd797c","2007","크루즈","Unknown","OriginalObserved2011","SEASON_97f75b5f81f6a1b561f6","8","8","10","2","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_b5100756232ee88dc87d","2007","한상훈","Unknown","OriginalObserved2011","SEASON_bcfcd630bb7d464d38cd","5","6","6","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_87a71943fd1457a47dd3","2008","가르시아","Unknown","OriginalObserved2011","SEASON_217b8a1ecc3450b3ba4f","9","8","9","0","Train","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_154adb7d70fdaf5670cc","2008","강민호","Unknown","OriginalObserved2011","SEASON_7ac6c817e513a2d07054","8","8","8","0","Train","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_1f60c8586cb69c4dfc8c","2008","강영식","Unknown","OriginalObserved2011","SEASON_6dbb9ddaf126a8744c64","7","7","7","0","Train","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_24ffa92142c266e69da8","2008","김주찬","Unknown","OriginalObserved2011","SEASON_c79706cc32ac3770a8d1","7","8","8","1","Train","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_c439dceaecd70d40ff4b","2008","나승현","Unknown","OriginalObserved2011","SEASON_8f1a3a99191012fa1199","5","5","5","0","Train","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_47078112947ae1b82445","2008","매클레리","Unknown","OriginalObserved2011","SEASON_d5b4e1681be8ba03405c","5","7","8","3","Train","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_eb00848116c47f50e94e","2008","박기혁","Unknown","OriginalObserved2011","SEASON_8190510f9ef529cac868","7","7","7","0","Train","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_3dd2415616494c0426a3","2008","박현승","Unknown","OriginalObserved2011","SEASON_f3b07255a4e0e043a881","5","5","4","-1","Train","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_a64eaec828d41deca082","2008","배장호","Unknown","OriginalObserved2011","SEASON_8dba8b965f0107b9a4bb","5","5","5","0","Train","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_7b06ab9530c0e8356258","2008","손민한","Unknown","OriginalObserved2011","SEASON_bca3ee27574cec206644","10","9","9","-1","Train","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_3d678dbdf356c49d79bf","2008","송승준","Unknown","OriginalObserved2011","SEASON_7cfe1355b7833f2cf7f2","8","8","8","0","Train","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_066b0a4f3b4bb609017a","2008","이대호","Unknown","OriginalObserved2011","SEASON_4be24f46543169a8de2f","6","8","8","2","Train","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_94b401905fd6451dd9f4","2008","이용훈","Unknown","OriginalObserved2011","SEASON_02647ce4ab18bc850427","5","8","8","3","Train","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_b183fa582798d92f64da","2008","이인구","Unknown","OriginalObserved2011","SEASON_34020610fedfa0cfd95d","5","5","5","0","Train","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_1c74c3f3d9930f001add","2008","임경완","Unknown","OriginalObserved2011","SEASON_f6e371e7edf95478ca79","6","5","5","-1","Train","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_c46bc31b73bf4021d8c0","2008","장원준","Unknown","OriginalObserved2011","SEASON_4045c09c6f71ad1343f8","8","9","9","1","Train","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_6562066b5a32259834ad","2008","정수근","Unknown","OriginalObserved2011","SEASON_7f9e5ae49db9e9fd8342","6","7","6","0","Train","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_da6c9c6cf20f4aa51fa0","2008","조성환","Unknown","OriginalObserved2011","SEASON_c37bb543b1985bda8d35","10","8","9","-1","Train","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_06bf322feee3944b0181","2008","조정훈","Unknown","OriginalObserved2011","SEASON_b5aa8f1c84d0aba7c86a","7","8","8","1","Train","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_00b7f5cec8cbfe98ea71","2008","최향남","Unknown","OriginalObserved2011","SEASON_a91d5084f8f2c76fbd53","6","7","6","0","Train","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_d0347e988a872519eeac","2008","강봉규","Unknown","OriginalObserved2011","SEASON_bbb2f0d496a5a9164939","5","5","5","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_0663eed4db70d3c74bba","2008","권오원","Unknown","OriginalObserved2011","SEASON_ce53e4b87e42e6de9e93","5","6","6","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_ba46a8c861fca7b19764","2008","권혁","Unknown","OriginalObserved2011","SEASON_620c907826f9a661ecdb","8","7","7","-1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_dee9f5d68e904f697c45","2008","박석민","Unknown","OriginalObserved2011","SEASON_845ffd623c41911232f9","7","8","8","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_3e6f03bee0fcbc2a3152","2008","박진만","Unknown","OriginalObserved2011","SEASON_f581dba64a186a723fed","6","7","7","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_d0025651b3faf97ca8ba","2008","박한이","Unknown","OriginalObserved2011","SEASON_7df387f3d23df5b82319","6","8","8","2","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_192da6442d9b85943cae","2008","배영수","Unknown","OriginalObserved2011","SEASON_eea879f2ab9498cf18bb","5","8","8","3","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_7ba492cdd3a3c5d5d988","2008","신명철","Unknown","OriginalObserved2011","SEASON_5f651b8c831132f2beb3","5","5","4","-1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_b97819d369cf418f5958","2008","안지만","Unknown","OriginalObserved2011","SEASON_2197080276f75c6b6f0d","5","8","8","3","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_54a99a6ad3f01db18345","2008","양준혁","Unknown","OriginalObserved2011","SEASON_3139c4beeb1e031c36af","5","8","8","3","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_9981f9ae21c8158fa462","2008","오버뮬러","Unknown","OriginalObserved2011","SEASON_6cc5efe83a622b8cf4aa","4","7","6","2","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_4846ac1f1feec3f0936f","2008","오승환","Unknown","OriginalObserved2011","SEASON_0d96e6b3794326b79a2b","8","8","8","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_0a4a6bc00ee3d020200e","2008","윤성환","Unknown","OriginalObserved2011","SEASON_1135be011cfd66efd45a","7","8","8","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_87ddb3d31b32b1e4f884","2008","이상목","Unknown","OriginalObserved2011","SEASON_4cd754b98b67d3ed2a00","5","8","8","3","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_44b33222e69734f7c461","2008","이영욱","Unknown","OriginalObserved2011","SEASON_6f62645b73d4eb375a3a","2","1","1","-1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_2a0e1f3da6f2e6e7dc59","2008","전병호","Unknown","OriginalObserved2011","SEASON_55a367bf24f0742e3899","5","6","7","2","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_3ff38840a5feb70b4014","2008","정현욱","Unknown","OriginalObserved2011","SEASON_f5f9f799880ca70d8f7c","8","8","8","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_3b8efd21a0372afcfea9","2008","조현근","Unknown","OriginalObserved2011","SEASON_201bb9925d07be6b5dc5","5","5","6","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_ed9a6b140991b67fce90","2008","진갑용","Unknown","OriginalObserved2011","SEASON_8dab8110f6186260f3f0","8","7","7","-1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_ad4c64e9cacd0dfe2bd5","2008","채태인","Unknown","OriginalObserved2011","SEASON_0acdff2f582e6f7f43e4","6","6","6","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_1e5bbffde52e71283a33","2008","최형우","Unknown","OriginalObserved2011","SEASON_6d70b16bad01251381b0","8","8","8","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_6960de5fc2a2c0732051","2008","구대성","Unknown","OriginalObserved2011","SEASON_019d1ebd4778aaa1ce9a","6","6","6","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_f05c7ffa6df90725eb58","2008","김민재","Unknown","OriginalObserved2011","SEASON_b902f13d8bf0fe54b80a","7","6","6","-1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_0ee82e50f13deb2a1fba","2008","김태균","Unknown","OriginalObserved2011","SEASON_c304670e868684a42a12","10","10","10","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_769c61580a84003a4aa4","2008","김태완","Unknown","OriginalObserved2011","SEASON_be784f13ddb626ee66fb","6","8","8","2","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_275615c650d29d06d2af","2008","김혁민","Unknown","OriginalObserved2011","SEASON_240783e9e4cd006b1cee","6","6","6","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_cc3aa3ff413405f735c3","2008","류현진","Unknown","OriginalObserved2011","SEASON_9d6cdd778dfa2fbbf0ee","9","9","9","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_577e8757742815f95320","2008","마정길","Unknown","OriginalObserved2011","SEASON_d8e72cc739ca83422a92","5","8","8","3","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_b6505ab9b79f06877bd0","2008","송진우","Unknown","OriginalObserved2011","SEASON_67d6ca1460a430f7b3de","5","8","8","3","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_8e71a0968b3840aac198","2008","신경현","Unknown","OriginalObserved2011","SEASON_6950b91bff1e4e8fa73e","6","6","6","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_ee4567967eb791323590","2008","양훈","Unknown","OriginalObserved2011","SEASON_4cb0db274427e788cc5b","4","5","4","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_3ca1209fa2c10e5c3e25","2008","유원상","Unknown","OriginalObserved2011","SEASON_2987ea2dbd697fb54cc0","5","8","8","3","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_022858dddba91ffd2323","2008","윤규진","Unknown","OriginalObserved2011","SEASON_eb5d17a593dd8a406893","5","7","7","2","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_827f3a6c61e57a8cb4ab","2008","이범호","Unknown","OriginalObserved2011","SEASON_37b01af7b1171a9a293a","8","8","8","0","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_34dbf8697ea259445ee8","2008","이여상","Unknown","OriginalObserved2011","SEASON_5a36cf9762ceee3cbd66","5","4","4","-1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_4613df001594d379bbe3","2008","이영우","Unknown","OriginalObserved2011","SEASON_3e3ca1ea571cf87a74a7","5","6","6","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_e479bf0adeb57d089b86","2008","정민철","Unknown","OriginalObserved2011","SEASON_02d95216e9c203a775b2","5","8","8","3","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_e37770386c27ba76ec34","2008","최영필","Unknown","OriginalObserved2011","SEASON_9f496c79149973d5ba4d","5","7","7","2","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_dd0cc5cd98cdaf3491fb","2008","추승우","Unknown","OriginalObserved2011","SEASON_d70a2113dc44495df18a","5","6","6","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_3ac1aa8b37689ed64b5b","2008","클락","Unknown","OriginalObserved2011","SEASON_23623db4e5212ffc0192","9","8","8","-1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_74c02f0de54357934723","2008","토마스","Unknown","OriginalObserved2011","SEASON_f0338a8ea045211aafce","7","8","8","1","Train","Validation","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_15f02847eb6953ca2101","2009","곽정철","Unknown","OriginalObserved2011","SEASON_92cbae57bdbe8975119e","6","8","8","2","Validation","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_a379c41d7366f38126be","2009","구톰슨","Unknown","OriginalObserved2011","SEASON_a8abeabe94053def6e0e","9","9","9","0","Validation","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_e4c6efb0d9031c5ffe70","2009","김상현","Unknown","OriginalObserved2011","SEASON_00ef3d02da61fdb00197","8","8","8","0","Validation","Train","https://www.inven.co.kr/webzine/news/?news=86963"
